"","rt","story","blocknum","name","gender","trialnum","qnum","time","qtype","response","workerid","language","languageFree","age","ethnicity","education","studyQuestionGuess","comments","minutes"
"1741",9520,"coffee",5,"Noah","female",37,1,322715,"explanation","he didn't drink enough",18,"eng","","44","American","3","not sure","",8.07118333333333
"1742",4422,"coffee",5,"Noah","female",38,2,327159,"probability","0.45",18,"eng","","44","American","3","not sure","",8.07118333333333
"1743",4422,"coffee",5,"Noah","female",38,2,327159,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1744",7970,"coffee",5,"Dylan","female",39,3,335147,"probability","0.79",18,"eng","","44","American","3","not sure","",8.07118333333333
"1745",7970,"coffee",5,"Dylan","female",39,3,335147,"ungrammatical","TRUE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1746",8670,"coffee",5,"Jasmine","female",40,4,343832,"probability","0.67",18,"eng","","44","American","3","not sure","",8.07118333333333
"1747",8670,"coffee",5,"Jasmine","female",40,4,343832,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1748",8157,"coffee",5,"James","female",41,5,352000,"probability","0.29",18,"eng","","44","American","3","not sure","",8.07118333333333
"1749",8157,"coffee",5,"James","female",41,5,352000,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1750",5547,"reading",6,"Brianna","female",43,0,357564,"probability","0.74",18,"eng","","44","American","3","not sure","",8.07118333333333
"1751",5547,"reading",6,"Brianna","female",43,0,357564,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1752",10962,"reading",6,"Julia","female",44,1,368532,"explanation","she took breaks",18,"eng","","44","American","3","not sure","",8.07118333333333
"1753",2489,"reading",6,"Julia","female",45,2,371036,"probability","0.8",18,"eng","","44","American","3","not sure","",8.07118333333333
"1754",2489,"reading",6,"Julia","female",45,2,371036,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1755",6635,"reading",6,"Mark","female",46,3,377685,"probability","0.8",18,"eng","","44","American","3","not sure","",8.07118333333333
"1756",6635,"reading",6,"Mark","female",46,3,377685,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1757",4049,"reading",6,"Rebecca","female",47,4,381746,"probability","0.89",18,"eng","","44","American","3","not sure","",8.07118333333333
"1758",4049,"reading",6,"Rebecca","female",47,4,381746,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1759",4028,"reading",6,"Justin","female",48,5,385787,"probability","0.64",18,"eng","","44","American","3","not sure","",8.07118333333333
"1760",4028,"reading",6,"Justin","female",48,5,385787,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1761",9720,"cooking",7,"Scott","female",50,0,395523,"probability","0.82",18,"eng","","44","American","3","not sure","",8.07118333333333
"1762",9720,"cooking",7,"Scott","female",50,0,395523,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1763",9985,"cooking",7,"Kelsey","female",51,1,405515,"explanation","she was too shy to talk to anyone",18,"eng","","44","American","3","not sure","",8.07118333333333
"1764",7233,"cooking",7,"Kelsey","female",52,2,412785,"probability","0.8",18,"eng","","44","American","3","not sure","",8.07118333333333
"1765",7233,"cooking",7,"Kelsey","female",52,2,412785,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1766",5545,"cooking",7,"Kelly","female",53,3,418347,"probability","0.73",18,"eng","","44","American","3","not sure","",8.07118333333333
"1767",5545,"cooking",7,"Kelly","female",53,3,418347,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1768",11258,"cooking",7,"Ryan","female",54,4,429618,"probability","0.74",18,"eng","","44","American","3","not sure","",8.07118333333333
"1769",11258,"cooking",7,"Ryan","female",54,4,429618,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1770",4111,"cooking",7,"Hannah","female",55,5,433745,"probability","0.8",18,"eng","","44","American","3","not sure","",8.07118333333333
"1771",4111,"cooking",7,"Hannah","female",55,5,433745,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1772",3906,"beach",8,"Sarah","female",57,0,437669,"probability","0.79",18,"eng","","44","American","3","not sure","",8.07118333333333
"1773",3906,"beach",8,"Sarah","female",57,0,437669,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1774",10714,"beach",8,"Haley","female",58,1,448389,"explanation","the sea was calm that day",18,"eng","","44","American","3","not sure","",8.07118333333333
"1775",2651,"beach",8,"Haley","female",59,2,451053,"probability","0.85",18,"eng","","44","American","3","not sure","",8.07118333333333
"1776",2651,"beach",8,"Haley","female",59,2,451053,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1777",4297,"beach",8,"Kim","female",60,3,455361,"probability","0.86",18,"eng","","44","American","3","not sure","",8.07118333333333
"1778",4297,"beach",8,"Kim","female",60,3,455361,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1779",3354,"beach",8,"Greg","female",61,4,458727,"probability","0.86",18,"eng","","44","American","3","not sure","",8.07118333333333
"1780",3354,"beach",8,"Greg","female",61,4,458727,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1781",2166,"beach",8,"Kayla","female",62,5,460903,"probability","0.87",18,"eng","","44","American","3","not sure","",8.07118333333333
"1782",2166,"beach",8,"Kayla","female",62,5,460903,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1783",23584,"cooking",0,"Aaron","female",1,0,114057,"probability","0.68",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1784",23584,"cooking",0,"Aaron","female",1,0,114057,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1785",32800,"cooking",0,"Charles","female",2,1,146866,"explanation","He didn't pay attention to the lessons.",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1786",7436,"cooking",0,"Charles","female",3,2,154323,"probability","0.94",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1787",7436,"cooking",0,"Charles","female",3,2,154323,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1788",27267,"cooking",0,"Logan","female",4,3,181604,"probability","0.15",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1789",27267,"cooking",0,"Logan","female",4,3,181604,"ungrammatical","TRUE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1790",26362,"cooking",0,"Kelsey","female",5,4,207977,"probability","0.67",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1791",26362,"cooking",0,"Kelsey","female",5,4,207977,"ungrammatical","TRUE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1792",172513,"cooking",0,"Juan","female",6,5,380499,"probability","0.69",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1793",172513,"cooking",0,"Juan","female",6,5,380499,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1794",7534,"coffee",1,"Kenneth","female",8,0,388052,"probability","0.51",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1795",7534,"coffee",1,"Kenneth","female",8,0,388052,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1796",19724,"coffee",1,"Madison","female",9,1,407780,"explanation","the caffeine didn't have the desired effect.",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1797",4651,"coffee",1,"Madison","female",10,2,412446,"probability","0.47",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1798",4651,"coffee",1,"Madison","female",10,2,412446,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1799",18394,"coffee",1,"Luis","female",11,3,430849,"probability","0.51",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1800",18394,"coffee",1,"Luis","female",11,3,430849,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1801",11393,"coffee",1,"Heather","female",12,4,442250,"probability","0.5",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1802",11393,"coffee",1,"Heather","female",12,4,442250,"ungrammatical","TRUE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1803",12835,"coffee",1,"Brittany","female",13,5,455094,"probability","0.2",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1804",12835,"coffee",1,"Brittany","female",13,5,455094,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1805",6627,"reading",2,"Amanda","female",15,0,461733,"probability","0.49",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1806",6627,"reading",2,"Amanda","female",15,0,461733,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1807",22370,"reading",2,"Hannah","female",16,1,484108,"explanation","there were no new words to be learned in the book.",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1808",9200,"reading",2,"Hannah","female",17,2,493317,"probability","0.7",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1809",9200,"reading",2,"Hannah","female",17,2,493317,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1810",13683,"reading",2,"Ethan","female",18,3,507009,"probability","0.55",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1811",13683,"reading",2,"Ethan","female",18,3,507009,"ungrammatical","TRUE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1812",8425,"reading",2,"Lindsey","female",19,4,515446,"probability","0.64",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1813",8425,"reading",2,"Lindsey","female",19,4,515446,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1814",11040,"reading",2,"Courtney","female",20,5,526494,"probability","0.66",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1815",11040,"reading",2,"Courtney","female",20,5,526494,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1816",13631,"beach",3,"Kyle","female",22,0,540140,"probability","0.88",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1817",13631,"beach",3,"Kyle","female",22,0,540140,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1818",14514,"beach",3,"Cody","female",23,1,554659,"explanation","he wore sunblock",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1819",4250,"beach",3,"Cody","female",24,2,558918,"probability","0.9",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1820",4250,"beach",3,"Cody","female",24,2,558918,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1821",7917,"beach",3,"Scott","female",25,3,566845,"probability","0.92",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1822",7917,"beach",3,"Scott","female",25,3,566845,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1823",10099,"beach",3,"Zach","female",26,4,576952,"probability","0.93",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1824",10099,"beach",3,"Zach","female",26,4,576952,"ungrammatical","TRUE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1825",10903,"beach",3,"Gabriel","female",27,5,587866,"probability","0.95",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1826",10903,"beach",3,"Gabriel","female",27,5,587866,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1827",6377,"fitness",4,"Katie","female",29,0,594254,"probability","0.96",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1828",6377,"fitness",4,"Katie","female",29,0,594254,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1829",23085,"fitness",4,"Joseph","female",30,1,617343,"explanation","ate more calories than jogging burned",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1830",4118,"fitness",4,"Joseph","female",31,2,621470,"probability","0.71",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1831",4118,"fitness",4,"Joseph","female",31,2,621470,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1832",10709,"fitness",4,"Jose","female",32,3,632188,"probability","0.89",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1833",10709,"fitness",4,"Jose","female",32,3,632188,"ungrammatical","TRUE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1834",11070,"fitness",4,"Jared","female",33,4,643269,"probability","0.9",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1835",11070,"fitness",4,"Jared","female",33,4,643269,"ungrammatical","TRUE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1836",9840,"fitness",4,"Nathan","female",34,5,653118,"probability","1",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1837",9840,"fitness",4,"Nathan","female",34,5,653118,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1838",11513,"painting",5,"Cameron","female",36,0,664641,"probability","0.99",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1839",11513,"painting",5,"Cameron","female",36,0,664641,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1840",9481,"painting",5,"Ian","female",37,1,674126,"explanation","he was very careful",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1841",4115,"painting",5,"Ian","female",38,2,678249,"probability","0.93",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1842",4115,"painting",5,"Ian","female",38,2,678249,"ungrammatical",NA,19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1843",10845,"painting",5,"Samantha","female",39,3,689102,"probability","0.94",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1844",10845,"painting",5,"Samantha","female",39,3,689102,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1845",9675,"painting",5,"Anthony","female",40,4,698784,"probability","0.76",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1846",9675,"painting",5,"Anthony","female",40,4,698784,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1847",7052,"painting",5,"Maria","female",41,5,705845,"probability","0.97",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1848",7052,"painting",5,"Maria","female",41,5,705845,"ungrammatical","FALSE",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
"1849",8850,"guitar",6,"Devin","female",43,0,714705,"probability","0.83",19,"eng","","29","white","2","English and grammar.","",15.9705333333333
